"Ad group state","Ad group ID"
paused,22917966846
paused,22917963726
paused,22917950286
paused,22917950406
paused,22917950886
active,22918000806
paused,22918000206
paused,22918000926
paused,22917998046
active,22917998166
paused,22917996246
paused,22917996486
active,22917960366
paused,22917961326
paused,22917950766
paused,22917952086
active,22917953166
paused,22917953646
paused,22917948966
paused,22917942726
paused,22917944766
paused,22917942846
paused,22917943206
paused,22917944886
paused,22917945246
paused,22917979806
paused,22917978126
active,22917946446
paused,22917940446
paused,22917941886
paused,22917940686
paused,22917940926
paused,22917941286
paused,22917940326
paused,22917942006
paused,22917939006
paused,22917939126
paused,22917939966
paused,22917938766
paused,22917939486
active,23081966886
active,23081967486
active,23081967606
active,22917971526
paused,22917993246
paused,22917991566
active,22917991926
active,22917990846
paused,22917990966
active,22917992886
paused,22917990366
active,22917989286
paused,22917988686
paused,22917988926
paused,22918004286
paused,22918006086
paused,22918005006
paused,22917993006
paused,22917991086
paused,22917942966
paused,22917943446
paused,22917940566
paused,22917941526
paused,22917941646
paused,22917938886
paused,22917939726
paused,22917939846
active,23081967966
active,23081967006
active,24290408166
paused,22918004046
paused,22917984726
paused,22917985086
paused,22917986286
paused,22917988206
paused,22917983046
paused,22917983406
paused,22917983526
active,22917984006
paused,22917982086
active,22917974166
paused,22917963606
paused,22917970566
paused,22918003806
paused,22917986406
paused,22917982206
paused,22917984366
active,22917963006
paused,22917939246
active,23081968086
