"Ad group state","Ad group ID"
paused,28725073395
paused,28725073035
paused,28725070275
paused,28725072075
paused,28725071715
paused,28725068475
paused,28725070635
paused,28725088995
paused,28725096195
active,28725069915
paused,28725104115
paused,28725079155
paused,28725073875
paused,28725070035
paused,28725069795
paused,28725069075
paused,28725067635
paused,28725067515
paused,28725066675
paused,28725068235
paused,28725069435
paused,28725125475
paused,28725125355
paused,28725108435
paused,28725062595
paused,28725060195
paused,28725058755
active,28725057075
paused,28725108675
active,28725052155
paused,28725103395
active,28725042795
active,28725052395
active,28725051435
active,28725050235
paused,28725117795
active,30228661275
active,30228660555
active,28725038235
paused,28725116835
paused,28725088515
paused,28725088395
active,28725046635
active,28725051195
active,28725038715
active,28725048075
active,28725052635
active,28725043755
active,28725039795
active,28725038955
paused,28725084315
paused,28725083955
paused,28725079395
paused,28725116955
paused,28725116475
paused,28725116355
paused,28725116235
paused,28725115995
paused,28725115875
paused,28725115755
paused,28725115635
paused,28725115275
paused,28725115155
paused,28725115035
paused,28725083835
active,28725083355
paused,28725082035
paused,28725081915
paused,28725081075
active,28725079275
paused,28725078915
paused,28725078555
paused,28725076995
paused,28725080235
active,30279245955
active,30228661635
paused,28725082155
active,28725040275
paused,28725121755
paused,28725067875
paused,28725071955
paused,28725065115
paused,28725071475
paused,28725070755
active,28725070515
paused,28725124515
paused,28725100635
paused,28725098595
paused,28725072915
paused,28725072435
paused,28725057795
paused,28725113595
paused,28725112395
paused,28725111915
paused,28725110595
paused,28725110235
paused,28725109995
paused,28725109155
paused,28725108315
paused,28725107595
paused,28725107355
paused,28725098355
paused,28725059955
paused,28725059715
paused,28725107115
paused,28725089355
paused,28725068955
paused,28725068835
paused,28725067755
paused,28725124635
active,30279246315
active,28725084075
paused,28725121995
paused,28725105075
paused,28725104955
paused,28725104475
paused,28725102915
paused,28725102315
paused,28725101955
paused,28725101115
paused,28725099915
active,28725056235
paused,28725091035
paused,28725090795
paused,28725090435
paused,28725090315
paused,28725123435
paused,28725120795
paused,28725120435
paused,28725120075
active,28725118395
paused,28725111195
paused,28725111075
paused,28725110835
paused,28725110475
paused,28725110115
paused,28725109635
paused,28725106275
paused,28725105195
paused,28725103995
paused,28725103875
paused,28725103755
paused,28725103635
paused,28725103515
paused,28725103275
paused,28725103035
paused,28725102795
paused,28725086835
paused,28725089115
paused,28725087675
paused,28725039915
active,28725040395
active,28725039435
active,28725037995
paused,28725101835
paused,28725102195
paused,28725100875
paused,28725100755
paused,28725097275
paused,28725097035
paused,28725096915
paused,28725096675
paused,28725060435
paused,28725057915
paused,28725091515
paused,28725096795
paused,28725096075
paused,28725095955
paused,28725093315
paused,28725092955
active,28725092115
paused,28725080115
paused,28725077475
paused,28725073755
paused,28725071115
